TRD_DD,ISU_SRT_CD,ADJ_FACTOR
417500,제이아이테크,-30.38095238095238095238095238
417500,제이아이테크,-59
417500,제이아이테크,-30.38095238095238095238095238
417790,트루엔,
417790,트루엔,896
417790,트루엔,-30.86666666666666666666666667
417790,트루엔,896
417840,저스템,
417840,저스템,-44.5
417840,저스템,-34.05714285714285714285714286
417840,저스템,-44.5
417860,오브젠,
417860,오브젠,-5.039568345323741007194244604
417860,오브젠,18.73239436619718309859154930
417860,오브젠,-5.039568345323741007194244604
417970,모델솔루션,
417970,모델솔루션,-346.6666666666666666666666667
417970,모델솔루션,-27
417970,모델솔루션,-346.6666666666666666666666667
418250,시큐레터,
418250,시큐레터,
418250,시큐레터,
418250,시큐레터,
418420,라온텍,
418420,라온텍,-27.81818181818181818181818182
418420,라온텍,-42.72727272727272727272727273
418420,라온텍,-27.81818181818181818181818182
418470,KT밀리의서재,
418470,KT밀리의서재,-26.60344827586206896551724138
418470,KT밀리의서재,-26.71666666666666666666666667
418470,KT밀리의서재,-26.60344827586206896551724138
418550,제이오,
418550,제이오,13.60563380281690140845070423
418550,제이오,-27.10810810810810810810810811
418550,제이오,13.60563380281690140845070423
418620,E8,
418620,E8,-145.4
418620,E8,-16.46808510638297872340425532
418620,E8,-145.4
419050,삼기에너지솔루션즈,
419050,삼기에너지솔루션즈,-56.625
419050,삼기에너지솔루션즈,-57.625
419050,삼기에너지솔루션즈,-56.625
419080,엔젯,
419080,엔젯,-617
419080,엔젯,-57.09090909090909090909090909
419080,엔젯,-617
419120,산돌,
419120,산돌,16.06521739130434782608695652
419120,산돌,-31.79166666666666666666666667
419120,산돌,16.06521739130434782608695652
419530,SAMG엔터,
419530,SAMG엔터,-51.33333333333333333333333333
419530,SAMG엔터,-6.176470588235294117647058824
419530,SAMG엔터,-51.33333333333333333333333333
419540,비스토스,
419540,비스토스,-283.6
419540,비스토스,-178.25
419540,비스토스,-283.6
420570,제이투케이바이오,
420570,제이투케이바이오,
420570,제이투케이바이오,-41.95652173913043478260869565
420570,제이투케이바이오,
420770,기가비스,
420770,기가비스,-492
420770,기가비스,-36.14285714285714285714285714
420770,기가비스,-492
424760,벨로크,
424760,벨로크,30.48387096774193548387096774
424760,벨로크,134
424760,벨로크,30.48387096774193548387096774
424870,이뮨온시아,
424870,이뮨온시아,22.70833333333333333333333333
424870,이뮨온시아,67.125
424870,이뮨온시아,22.70833333333333333333333333
424960,스마트레이더시스템,
424960,스마트레이더시스템,-51.66666666666666666666666667
424960,스마트레이더시스템,-44.05555555555555555555555556
424960,스마트레이더시스템,-51.66666666666666666666666667
424980,마이크로투나노,
424980,마이크로투나노,271.6666666666666666666666667
424980,마이크로투나노,-21.89743589743589743589743590
424980,마이크로투나노,271.6666666666666666666666667
425040,티이엠씨,
425040,티이엠씨,-63.09090909090909090909090909
425040,티이엠씨,-47.26666666666666666666666667
425040,티이엠씨,-63.09090909090909090909090909
425420,티에프이,
425420,티에프이,-34.88888888888888888888888889
425420,티에프이,-21.25806451612903225806451613
425420,티에프이,-34.88888888888888888888888889
429270,시지트로닉스,
429270,시지트로닉스,-40.71428571428571428571428571
429270,시지트로닉스,-44.84615384615384615384615385
429270,시지트로닉스,-40.71428571428571428571428571
430220,신영스팩8호,
430220,신영스팩8호,
430220,신영스팩8호,
430220,신영스팩8호,
430690,한싹,
430690,한싹,-129.5
430690,한싹,258
430690,한싹,-129.5
431190,케이쓰리아이,
431190,케이쓰리아이,118.5
431190,케이쓰리아이,-40.5
431190,케이쓰리아이,118.5
432320,KB스타리츠,
432320,KB스타리츠,-40.21052631578947368421052632
432320,KB스타리츠,151.8
432320,KB스타리츠,-40.21052631578947368421052632
432430,와이랩,
432430,와이랩,50.72727272727272727272727273
432430,와이랩,
432430,와이랩,50.72727272727272727272727273
432470,케이엔에스,
432470,케이엔에스,542.5
432470,케이엔에스,-99.63636363636363636363636364
432470,케이엔에스,542.5
432720,퀄리타스반도체,
432720,퀄리타스반도체,-69.15789473684210526315789474
432720,퀄리타스반도체,-24.05263157894736842105263158
432720,퀄리타스반도체,-69.15789473684210526315789474
432980,엠에프씨,
432980,엠에프씨,-154.2
432980,엠에프씨,-52.4
432980,엠에프씨,-154.2
434190,탈로스,
434190,탈로스,
434190,탈로스,30.52631578947368421052631579
434190,탈로스,
434480,모니터랩,
434480,모니터랩,838
434480,모니터랩,-56.86666666666666666666666667
434480,모니터랩,838
435570,에르코스,
435570,에르코스,-29.3125
435570,에르코스,-47.9
435570,에르코스,-29.3125
437730,삼현,
437730,삼현,84.07142857142857142857142857
437730,삼현,-32.81081081081081081081081081
437730,삼현,84.07142857142857142857142857
438700,버넥트,
438700,버넥트,852
438700,버넥트,-11.51851851851851851851851852
438700,버넥트,852
439090,마녀공장,
439090,마녀공장,
439090,마녀공장,-49.97142857142857142857142857
439090,마녀공장,
439260,대한조선,
439260,대한조선,-64.38461538461538461538461538
439260,대한조선,-18.80851063829787234042553191
439260,대한조선,-64.38461538461538461538461538
439580,블루엠텍,
439580,블루엠텍,-101.1666666666666666666666667
439580,블루엠텍,302.5
439580,블루엠텍,-101.1666666666666666666666667
440110,파두,
440110,파두,
440110,파두,53.21739130434782608695652174
440110,파두,
440290,HB인베스트먼트,
440290,HB인베스트먼트,448
440290,HB인베스트먼트,111
440290,HB인베스트먼트,448
440320,오픈놀,
440320,오픈놀,-256
440320,오픈놀,-35.13333333333333333333333333
440320,오픈놀,-256
441270,파인엠텍,
441270,파인엠텍,-20.05769230769230769230769231
441270,파인엠텍,12.37179487179487179487179487
441270,파인엠텍,-20.05769230769230769230769231
442770,IBKS제21호스팩,
442770,IBKS제21호스팩,-224
442770,IBKS제21호스팩,-75.66666666666666666666666667
442770,IBKS제21호스팩,-224
442900,미래에셋드림스팩1호,
442900,미래에셋드림스팩1호,
442900,미래에셋드림스팩1호,1038
442900,미래에셋드림스팩1호,
443060,HD현대마린솔루션,
443060,HD현대마린솔루션,96.95
443060,HD현대마린솔루션,-67.86206896551724137931034483
443060,HD현대마린솔루션,96.95
443250,레뷰코퍼레이션,
443250,레뷰코퍼레이션,52.30434782608695652173913043
443250,레뷰코퍼레이션,-121.3
443250,레뷰코퍼레이션,52.30434782608695652173913043
443670,에스피소프트,
443670,에스피소프트,70
443670,에스피소프트,-36
443670,에스피소프트,70
444530,심플랫폼,
444530,심플랫폼,43.875
444530,심플랫폼,-24.4
444530,심플랫폼,43.875
444920,유안타제11호스팩,
444920,유안타제11호스팩,
444920,유안타제11호스팩,204.5
444920,유안타제11호스팩,
445090,에이직랜드,
445090,에이직랜드,-65.55555555555555555555555556
445090,에이직랜드,-30.5
445090,에이직랜드,-65.55555555555555555555555556
445180,퓨릿,
445180,퓨릿,-316.5
445180,퓨릿,-36.16666666666666666666666667
445180,퓨릿,-316.5
445680,큐리옥스바이오시스템즈,
445680,큐리옥스바이오시스템즈,14.20689655172413793103448276
445680,큐리옥스바이오시스템즈,-4.145038167938931297709923664
445680,큐리옥스바이오시스템즈,14.20689655172413793103448276
446070,유니드비티플러스,
446070,유니드비티플러스,263
446070,유니드비티플러스,393.5
446070,유니드비티플러스,263
446150,유안타제12호스팩,
446150,유안타제12호스팩,
446150,유안타제12호스팩,
446150,유안타제12호스팩,
446190,미래에셋비전스팩2호,
446190,미래에셋비전스팩2호,
446190,미래에셋비전스팩2호,
446190,미래에셋비전스팩2호,
446440,에피바이오텍,
446440,에피바이오텍,63.95
446440,에피바이오텍,141.1111111111111111111111111
446440,에피바이오텍,63.95
446540,메가터치,
446540,메가터치,-52.9375
446540,메가터치,-48.05555555555555555555555556
446540,메가터치,-52.9375
446750,하나26호스팩,
446750,하나26호스팩,
446750,하나26호스팩,417
446750,하나26호스팩,
446840,지슨,
446840,지슨,-3.088235294117647058823529412
446840,지슨,-20.6875
446840,지슨,-3.088235294117647058823529412
447690,아이오바이오,
447690,아이오바이오,-168
447690,아이오바이오,-169
447690,아이오바이오,-168
448280,에코아이,
448280,에코아이,-33.56097560975609756097560976
448280,에코아이,
448280,에코아이,-33.56097560975609756097560976
448370,하나27호스팩,
448370,하나27호스팩,-209
448370,하나27호스팩,
448370,하나27호스팩,-209
448710,코츠테크놀로지,
448710,코츠테크놀로지,-21.52631578947368421052631579
448710,코츠테크놀로지,-52.125
448710,코츠테크놀로지,-21.52631578947368421052631579
448730,삼성FN리츠,
448730,삼성FN리츠,-105.5
448730,삼성FN리츠,-423
448730,삼성FN리츠,-105.5
448740,삼성스팩8호,
448740,삼성스팩8호,
448740,삼성스팩8호,
448740,삼성스팩8호,
448760,IBKS제22호스팩,
448760,IBKS제22호스팩,
448760,IBKS제22호스팩,
448760,IBKS제22호스팩,
448780,마이크로엔엑스,
448780,마이크로엔엑스,224.5
448780,마이크로엔엑스,
448780,마이크로엔엑스,224.5
448830,미래에셋비전스팩3호,
448830,미래에셋비전스팩3호,
448830,미래에셋비전스팩3호,
448830,미래에셋비전스팩3호,
448900,한국피아이엠,
448900,한국피아이엠,201.8333333333333333333333333
448900,한국피아이엠,-17.14666666666666666666666667
448900,한국피아이엠,201.8333333333333333333333333
449020,유안타제13호스팩,
449020,유안타제13호스팩,
449020,유안타제13호스팩,
449020,유안타제13호스팩,
450050,하이제8호스팩,
450050,하이제8호스팩,-414
450050,하이제8호스팩,413
450050,하이제8호스팩,-414
450080,에코프로머티,
450080,에코프로머티,38.64285714285714285714285714
450080,에코프로머티,-23.54166666666666666666666667
450080,에코프로머티,38.64285714285714285714285714
450140,코오롱모빌리티그룹,
450140,코오롱모빌리티그룹,795
450140,코오롱모빌리티그룹,
450140,코오롱모빌리티그룹,795
45014K,코오롱모빌리티그룹우,
45014K,코오롱모빌리티그룹우,
45014K,코오롱모빌리티그룹우,590
45014K,코오롱모빌리티그룹우,
450330,하스,
450330,하스,
450330,하스,-97.25
450330,하스,
450520,인스웨이브,
450520,인스웨이브,43
450520,인스웨이브,
450520,인스웨이브,43
450940,유안타제14호스팩,
450940,유안타제14호스팩,
450940,유안타제14호스팩,
450940,유안타제14호스팩,
450950,아스테라시스,
450950,아스테라시스,72.61538461538461538461538462
450950,아스테라시스,-17.27586206896551724137931034
450950,아스테라시스,72.61538461538461538461538462
451220,아이엠티,
451220,아이엠티,-29.94117647058823529411764706
451220,아이엠티,-45.26086956521739130434782609
451220,아이엠티,-29.94117647058823529411764706
451250,삐아,
451250,삐아,86
451250,삐아,-22.5
451250,삐아,86
451700,엔에이치스팩29호,
451700,엔에이치스팩29호,415
451700,엔에이치스팩29호,
451700,엔에이치스팩29호,415
451760,컨텍,
451760,컨텍,77
451760,컨텍,-116.5
451760,컨텍,77
451800,한화리츠,
451800,한화리츠,-111.5714285714285714285714286
451800,한화리츠,-131.1666666666666666666666667
451800,한화리츠,-111.5714285714285714285714286
452160,제이엔비,
452160,제이엔비,-54.8125
452160,제이엔비,-126.2857142857142857142857143
452160,제이엔비,-54.8125
452190,한빛레이저,
452190,한빛레이저,-153
452190,한빛레이저,-46.9
452190,한빛레이저,-153
452200,민테크,
452200,민테크,116.1666666666666666666666667
452200,민테크,-31.30434782608695652173913043
452200,민테크,116.1666666666666666666666667
452260,한화갤러리아,
452260,한화갤러리아,562.5
452260,한화갤러리아,-141.625
452260,한화갤러리아,562.5
45226K,한화갤러리아우,
45226K,한화갤러리아우,
45226K,한화갤러리아우,
45226K,한화갤러리아우,
452280,한선엔지니어링,
452280,한선엔지니어링,122.5
452280,한선엔지니어링,-53.5
452280,한선엔지니어링,122.5
452300,캡스톤파트너스,
452300,캡스톤파트너스,78.625
452300,캡스톤파트너스,-25.19230769230769230769230769
452300,캡스톤파트너스,78.625
452400,이닉스,
452400,이닉스,-77.93333333333333333333333333
452400,이닉스,-19.55555555555555555555555556
452400,이닉스,-77.93333333333333333333333333
452430,사피엔반도체,
452430,사피엔반도체,491
452430,사피엔반도체,-15.02857142857142857142857143
452430,사피엔반도체,491
452450,피아이이,
452450,피아이이,-44.72222222222222222222222222
452450,피아이이,-74.18181818181818181818181818
452450,피아이이,-44.72222222222222222222222222
452670,상상인제4호스팩,
452670,상상인제4호스팩,409
452670,상상인제4호스팩,408
452670,상상인제4호스팩,409
452980,신한제11호스팩,
452980,신한제11호스팩,204
452980,신한제11호스팩,
452980,신한제11호스팩,204
453340,현대그린푸드,
453340,현대그린푸드,-82.52631578947368421052631579
453340,현대그린푸드,-35.84444444444444444444444444
453340,현대그린푸드,-82.52631578947368421052631579
453450,그리드위즈,
453450,그리드위즈,-87.39130434782608695652173913
453450,그리드위즈,44.68181818181818181818181818
453450,그리드위즈,-87.39130434782608695652173913
453860,에이에스텍,
453860,에이에스텍,72.45833333333333333333333333
453860,에이에스텍,46
453860,에이에스텍,72.45833333333333333333333333
454640,하나29호스팩,
454640,하나29호스팩,417
454640,하나29호스팩,416
454640,하나29호스팩,417
454750,하나28호스팩,
454750,하나28호스팩,-80.5
454750,하나28호스팩,-49.3
454750,하나28호스팩,-80.5
454910,두산로보틱스,
454910,두산로보틱스,61.8
